player_id,names,born,bat_type,bowl_type,height,matches,country
43161,Saad Altaf,"December 25, 1983, Margala, Punjab",Right-hand bat,Left-arm medium-fast,0,17,Pakistan
772285,Santha Moorthy,date unknown,Right-hand bat,0,0,0,India
227758,Syed Imad Wasim,"December 18, 1988, Swansea, Glamorgan, Wales",Left-hand bat,Slow left-arm orthodox,0,109,Pakistan
720465,Virat Binod Singh,"December 8, 1997, East Singhbhum, Bihar",Left-hand bat,Legbreak googly,0,36,India
227744,Ali Asad,"December 25, 1988, Karachi, Sind",Left-hand bat,Legbreak,0,4,Pakistan
523793,Shifron Waskar,"August 28, 1993",Right-hand bat,0,0,0,Israel
578098,Robert Neil Gamble,"January 25, 1995, Nottingham",Right-hand bat,Right-arm medium-fast,0,4,England
1082482,Ashish,date unknown,0,0,0,0,India
670025,Shimron Odilon Hetmyer,"December 26, 1996, Cumberland, Berbice, Guyana",Left-hand bat,Legbreak googly,0,3,West Indies
272994,Rahul Sharma,"November 30, 1986, Jalandhar",Right-hand bat,Legbreak googly,0,74,India
387435,Vani Vagi Morea,"March 13, 1983, Port Moresby, Papua New Guinea",Right-hand bat,Right-arm medium,0,12,Papua New Guinea
1111993,Cormac Hassett,date unknown,0,0,0,2,Ireland
781143,Jiwon Choi,"September 14, 1990",Right-hand bat,Right-arm fast-medium,0,0,
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",Right-hand bat,Right-arm medium,0,118,India
1081185,Ankur Sharma,date unknown,0,0,0,0,India
40292,Farrukh Shehzad,"October 12, 1984, Sargodha, Punjab",Right-hand bat,Right-arm medium-fast,0,32,Pakistan
41762,Mohammad Irshad,"October 4, 1983, Khanewal",Right-hand bat,Right-arm medium-fast,0,22,Pakistan
41046,Khalid Latif,"November 4, 1985, Karachi, Sindh",Right-hand bat,Right-arm offbreak,0,116,Pakistan
330496,Brady Lee Barends,"January 21, 1989, Durban",Right-hand bat,Right-arm medium,0,30,South Africa
699483,Bamunugama Koralalage Eshan Lahiru Milantha,"May 28, 1994, Kaluthara",Left-hand bat,0,0,23,Sri Lanka
523055,Kasper Rubin Sand Hansen,"December 30, 1986, Esbjerg",Right-hand bat,Right-arm medium,0,4,Denmark
304735,Eldeniya Medagedara Dilshan Yasika Munaweera,"April 24, 1989, Colombo",Right-hand bat,Right-arm offbreak,5 ft 7 in,106,Sri Lanka
467818,Yaniv Razpurker,"September 15, 1986, Ashdod",Right-hand bat,Right-arm medium-fast,0,0,Israel
1039545,Dilan Madushanka Jayalath,"January 27, 1997, Wariyapola",Right-hand bat,Legbreak,0,1,Sri Lanka
41324,Mohammad Sami,"February 24, 1981, Karachi, Sind",Right-hand bat,Right-arm fast,0,155,Pakistan
39956,Bazid Khan,"March 25, 1981, Lahore, Punjab",Right-hand bat,Right-arm offbreak,0,17,Pakistan
547756,Brett Raymond Hampton,"April 30, 1991, Tauranga, Bay of Plenty",Right-hand bat,Right-arm medium-fast,0,16,New Zealand
654261,Mohammad Asghar,"December 28, 1998, Killa Abdullah, Baluchistan",Right-hand bat,Slow left-arm orthodox,0,46,Pakistan
226230,Timothy Ian Weston,"June 6, 1982, Stratford",Right-hand bat,0,0,18,New Zealand
52620,Frank Joseph Monzack,"November 4, 1969",Right-hand bat,Slow left-arm orthodox,0,1,West Indies
500151,Nirupam Nirmal Sen,"February 28, 1990, Kanchannagar, Tripura",Right-hand bat,Right-arm offbreak,0,6,India
252965,Omari Sheldon Allen,"July 19, 1990",Right-hand bat,Right-arm offbreak,0,1,West Indies
1082927,Shubham,date unknown,0,0,0,0,India
923601,C Daniel,"August 1, 1998, Jaffna",Left-hand bat,Right-arm offbreak,0,0,
783423,Imran Khan,"July 14, 1988, Swat, Khyber Pakhtunkhwa Province",Right-hand bat,Left-arm medium-fast,0,41,Pakistan
379147,Dominic Andrew Hendricks,"November 7, 1990, Port Elizabeth, Cape Province",Left-hand bat,Right-arm offbreak,0,27,South Africa
379926,Dane Leeroy Piedt,"March 6, 1990, Cape Town, Cape Province",Right-hand bat,Right-arm offbreak,0,39,South Africa
851261,Anmolpreet Singh,"March 28, 1998, Patiala, Punjab",Right-hand bat,Right-arm offbreak,0,10,India
252871,Calvin Anthony Lewis,"March 23, 1965",Right-hand bat,Right-arm offbreak,0,4,West Indies
1082278,Rajkumar Saini,date unknown,0,0,0,0,India
50111,Agampodi Madura Lakmal Perera,"July 21, 1985, Kaluthara",Right-hand bat,Right-arm medium-fast,5 ft 10 in,17,Sri Lanka
1057413,Shashi Shekar,"January 15, 1990",Right-hand bat,Right-arm medium,0,0,India
1083274,Gourav,date unknown,0,0,0,0,India
520130,Oliver James Webster,"June 19, 1985, Dewsbury, Yorkshire",0,0,0,0,Isle of Man
926071,U Malintha  Madushan,date unknown,0,0,0,0,
550226,Tshepo Ntuli,"November 15, 1995",Right-hand bat,Right-arm offbreak,0,19,South Africa
300621,Mahmudul Hasan,"December 10, 1990, Gaibandha",Right-hand bat,Right-arm offbreak,0,18,Bangladesh
236489,Dawid Johannes Malan,"September 3, 1987, Roehampton, England",Left-hand bat,Legbreak,6 ft 0 in,144,England
1081183,Abhijeet Tomar,"March 14, 1995, Jaipur, Rajasthan",Right-hand bat,Right-arm offbreak,0,3,India
12440,Nayan Dilip Doshi,"October 6, 1978, Nottingham",Right-hand bat,Slow left-arm orthodox,6 ft 4 in,52,England
214614,Nicholas Alexander James,"September 17, 1986, Sandwell, West Midlands",Left-hand bat,Slow left-arm orthodox,5 ft 10 in,14,England
252882,Sherville Alister Huggins,"May 22, 1972",Right-hand bat,Right-arm slow-medium,0,4,West Indies
227760,Sarfraz Ahmed,"May 22, 1987, Karachi, Sind",Right-hand bat,0,0,154,Pakistan
604616,Chama V Milind,"September 4, 1994, Hyderabad, Andhra Pradesh",Left-hand bat,Left-arm medium,0,27,India
300073,Edmund James Holden Eckersley,"August 9, 1989, Oxford",Right-hand bat,Right-arm offbreak,0,55,England
37740,Kyle David Mills,"March 15, 1979, Auckland",Right-hand bat,Right-arm fast-medium,0,98,New Zealand
332398,Anil Kumar Mandal,"February 5, 1991, Janakpur, Nepal",Right-hand bat,0,0,13,Nepal
641405,Ryan Christopher Davies,"November 5, 1996, Thanet, Kent",Right-hand bat,0,0,15,England
642531,Ricky Kannakumar Bhui,"September 29, 1996, Bhopal, Madhya Pradesh",Right-hand bat,Legbreak googly,0,28,India
781129,Soochan Park,"July 6, 1990, South Korea",Left-hand bat,Left-arm slow,0,0,
932355,Ebadot Hossain Chowdhury,"January 7, 1994, Moulvi Bazar, Sylhet",Right-hand bat,Right-arm medium,0,1,Bangladesh
480457,Khurshid Anwar Afridi,"December 2, 1987, Kohat, North-West Frontier Province",Right-hand bat,Legbreak,0,1,Pakistan
49875,Gungamuwa Yakdhehige  Sammika Ruwan Perera,"May 14, 1985, Kalutara",Left-hand bat,0,0,13,Sri Lanka
44752,Henry Davids,"January 19, 1980, Stellenbosch, Cape Province",Right-hand bat,Right-arm medium-fast,0,155,South Africa
501848,Gareth Jason Harte,"March 15, 1993, Johannesburg, Transvaal",Right-hand bat,Right-arm medium,0,2,South Africa
281974,Trent Aaron Copeland,"March 14, 1986, Gosford, New South Wales",Right-hand bat,Right-arm fast-medium,1.95 m,3,Australia
1048847,C Hari Nishanth,date unknown,Left-hand bat,Right-arm offbreak,0,0,India
53116,Lendl Mark Platter Simmons,"January 25, 1985, Port of Spain, Trinidad",Right-hand bat,Right-arm medium-fast,0,210,West Indies
598896,Umar Siddiq Khan,"December 30, 1992, Lahore, Punjab",Left-hand bat,Right-arm offbreak,0,23,Pakistan
252959,Montgomery Desrie Butler,"May 1, 1967",Left-hand bat,0,0,1,West Indies
533972,Moinuddin,"September 20, 1987, Bahawalpur, Punjab",Right-hand bat,Right-arm offbreak,0,23,Pakistan
1048737,V Athisayaraj Davidson,date unknown,Right-hand bat,Right-arm medium-fast,0,9,India
446807,Subash Prasad Khakurel,"April 7, 1993",Right-hand bat,0,0,18,Nepal
925731,Weerakoon Mudiyanselage Gihan Achintha,"June 21, 2000, Monaragala",Right-hand bat,Legbreak,0,0,Sri Lanka
28846,Raiphi Vincent Gomez,"October 16, 1985",Right-hand bat,Right-arm medium,0,60,India
785323,Nathan John McAndrew,"July 14, 1993, Wollongong, NSW",Right-hand bat,Right-arm medium-fast,0,2,Australia
450101,Raymon Anton Reifer,"May 11, 1991, Archer's Road, St. Lucy, Barbados",Left-hand bat,Left-arm medium-fast,0,27,West Indies
539304,Babar Hayat,"January 5, 1992, Attock, Pakistan",Right-hand bat,Right-arm medium,0,47,Hong Kong
26067,Pearson Ignatius Best,"December 20, 1963, Barbados",Right-hand bat,Right-arm slow-medium,0,3,Cayman Islands
260037,Jamal Anwar,"December 31, 1990, Rawalpindi, Punjab",Right-hand bat,0,0,56,Pakistan
6903,Clinton James McKay,"February 20, 1983, Melbourne, Victoria",Right-hand bat,Right-arm fast-medium,1.94 m,115,Australia
39235,Mohammad Asif Hussain,"November 20, 1979, Faisalabad, Punjab",Right-hand bat,Right-arm offbreak,0,37,Pakistan
914443,Nasir Khan Omar,"December 29, 1998, Laghman",Right-hand bat,Right-arm medium,0,3,Afghanistan
348144,Mohammad Babar Azam,"October 15, 1994, Lahore, Punjab",Right-hand bat,Right-arm offbreak,0,85,Pakistan
703323,Ihsanullah Janat,"December 28, 1997, Khost",Right-hand bat,0,0,7,Afghanistan
477354,Balachandra Naveen,"July 9, 1976",Left-hand bat,Slow left-arm orthodox,0,0,India
291844,Alex Auma Obanda,"December 25, 1987, Nairobi, Kenya",Right-hand bat,Right-arm medium-fast,0,63,Kenya
681401,Zeeshan-ul-Haq,"November 10, 1988, Sadiqabad, Punjab",Right-hand bat,0,0,1,Pakistan
623695,Chamika Karunaratne,"May 29, 1996, Colombo",Right-hand bat,Right-arm medium-fast,0,7,Sri Lanka
440963,Aftab Alam,"November 30, 1992, Nangarhar, Afghanistan",Right-hand bat,Right-arm medium-fast,0,18,Afghanistan
1048787,Varun Narender,date unknown,Left-hand bat,0,0,0,India
403324,Christopher J Phillips,"April 17, 1986",Right-hand bat,Right-arm fast-medium,0,0,Gibraltar
52270,Ivan Orlanzo Jackson,"June 16, 1974, St Vincent",Right-hand bat,Legbreak googly,0,4,West Indies
633381,Syed Waheedullah Shafaq,"January 2, 1997",Right-hand bat,0,0,4,Afghanistan
361162,Lokukuruppu Arichchilage Don Chanaka Ruwansiri,"October 14, 1989, Colombo",Right-hand bat,Right-arm offbreak,5 ft 11 in,21,Sri Lanka
456405,Zain Abbas,"November 2, 1991, Kabirwala, Punjab",Left-hand bat,Right-arm bowler,0,51,Pakistan
52335,Alvin La Feuille,"December 16, 1978",Right-hand bat,0,0,2,West Indies
432960,Simon Ross Harmer,"February 10, 1989, Pretoria, Transvaal",Right-hand bat,Right-arm offbreak,0,54,South Africa
232356,Roneel Magan Hira,"January 23, 1987, Auckland",Left-hand bat,Slow left-arm orthodox,0,106,New Zealand
48284,Herath Mudiyanselage Charitha Malinga Bandara,"December 31, 1979, Nagoda",Right-hand bat,Legbreak,0,48,Sri Lanka
505120,Ashton Charles Agar,"October 14, 1993, Melbourne, Victoria",Left-hand bat,Slow left-arm orthodox,0,50,Australia
1057384,Bharath Kondaji,"September 22, 1991",Left-hand bat,Slow left-arm orthodox,0,0,India
373321,Somila Seyibokwe,"October 31, 1987",Right-hand bat,Right-arm medium,0,41,South Africa
702931,Puneet Mukesh Datey,"September 10, 1994,  Bhopal, Madhya Pradesh",Right-hand bat,Right-arm medium,0,19,India
384525,Zahoor Khan,"May 25, 1989, Faisalabad, Punjab",Right-hand bat,Right-arm medium-fast,0,10,United Arab Emirates
406073,Ayaz Jamali,"March 4, 1987, Larkana, Sind",Right-hand bat,0,0,14,Pakistan
230551,Gajanand Singh,"October 3, 1987, Berbice, Guyana",Left-hand bat,Left-arm medium,0,11,West Indies
926219,Ishara Geeth Madusanka,date unknown,0,0,0,0,
697183,Tony de Zorzi,"August 28, 1997",Left-hand bat,Right-arm offbreak,0,8,South Africa
277906,Kane Stuart Williamson,"August 8, 1990, Tauranga",Right-hand bat,Right-arm offbreak,0,151,New Zealand
369384,Gurshwin Renier Rabie,"June 26, 1983, Oudtshoorn",Right-hand bat,Right-arm fast-medium,0,12,South Africa
52445,Runako Shakur Morton,"July 22, 1978, Nevis",Right-hand bat,"Right-arm medium, Right-arm offbreak",0,12,West Indies
297488,Matthew William Machan,"February 15, 1991, Brighton, Sussex",Left-hand bat,Right-arm offbreak,0,72,England
1137683,Gammaddegoda Liyanage Amila Lakshitha Madusanka,"June 7, 1992, Mahamodara",0,0,0,2,Sri Lanka
925649,Babarandage Thisara Divan,"May 17, 1998, Galle",Right-hand bat,Right-arm offbreak,0,0,Sri Lanka
30750,Vangipurappu Venkata Sai Laxman,"November 1, 1974, Hyderabad, Andhra Pradesh",Right-hand bat,Right-arm offbreak,0,25,India
1060203,Shivam Chauhan,"October 14, 1997, Saharanpur, Uttar Pradesh",Right-hand bat,Right-arm medium,0,10,India
375126,GC Viljoen,"March 6, 1989, Witbank",Right-hand bat,Right-arm fast,0,77,South Africa
55608,Hamilton Masakadza,"August 9, 1983, Harare",Right-hand bat,Right-arm medium,0,116,Zimbabwe
843901,Godalla Pathirage Sandakan Pathirana,"June 9, 1996, Colombo",Right-hand bat,Slow left-arm orthodox,0,5,Sri Lanka
379927,Beuran Eric Hendricks,"June 8, 1990, Louis Leipoldt Hospital, Bellville, Cape Town",Left-hand bat,Left-arm fast-medium,0,48,South Africa
924845,R Thenurathan,"August 28, 1998, Batticoloa",Right-hand bat,Right-arm medium-fast,0,0,Sri Lanka
524050,Sayed Ahmad Shirzad,"October 1, 1994",Left-hand bat,Left-arm medium,0,4,Afghanistan
472153,Duncan Iain Allan,"October 14, 1991, Brisbane, Queensland, Australia",Right-hand bat,Right-arm medium-fast,0,28,Kenya
1081193,Aman Ahmed,date unknown,0,0,0,0,India
589663,Danial Asif Ahmed,"January 27, 1985, Lahore, Punjab, Pakistan",Left-hand bat,Slow left-arm orthodox,0,4,United States of America
50802,Mahela Lakmal Udawatte,"July 19, 1986, Colombo",Left-hand bat,Right-arm offbreak,5 ft 8 in,94,Sri Lanka
396755,Haroon Ahmed,"November 15, 1986, Peshawar, North-West Frontier Province",Left-hand bat,0,0,6,Pakistan
781121,AGHM Alkandari Mohammad,"March 28, 1994",Right-hand bat,0,0,0,Kuwait
1048785,S Aswin Kumar,date unknown,Right-hand bat,Right-arm medium-fast,0,0,India
269520,Akshay Anil Wakhare,"October 3, 1985, Nagpur, Maharashtra",Right-hand bat,Right-arm offbreak,0,30,India
23755,Saleem Mukuddem,"January 20, 1972, South Africa",Right-hand bat,Right-arm medium,0,1,Bermuda
536936,Liton Kumar Das,"October 13, 1994, Dinajpur",Right-hand bat,0,0,52,Bangladesh
25522,Shoib Mohamed Abdul Razak,"September 12, 1977, Singapore",Right-hand bat,Right-arm medium,0,0,Singapore
414397,Hamza Tariq,"July 21, 1990, Karachi, Sind",Right-hand bat,0,0,22,Canada
688143,Shimane Alfred Mothoa,"December 16, 1989, Hammanskraal, Transvaal",Right-hand bat,Right-arm fast-medium,0,15,South Africa
252873,John Florent,"February 13, 1977",Right-hand bat,Right-arm slow-medium,0,2,West Indies
45390,Timothy Duncan Groenewald,"January 10, 1984, Pietermaritzburg",Right-hand bat,Right-arm fast-medium,6 ft 2 in,103,England
45888,Garnett John-Peter Kruger,"January 5, 1977, Port Elizabeth, Cape Province",Right-hand bat,Right-arm medium-fast,0,53,South Africa
488496,Bilal Irshad,"February 1, 1991, Shikarpur, Sind",Right-hand bat,0,0,2,Pakistan
424213,Stalin Hoover,"November 26, 1988, Bangalore",Right-hand bat,Right-arm medium,0,2,India
238612,Nehemiah Ngoche Odhiambo,"August 7, 1983, Nairobi, Kenya",Right-hand bat,Right-arm medium-fast,0,67,Kenya
23460,Luke James Wright,"March 7, 1985, Grantham, Lincolnshire",Right-hand bat,Right-arm medium-fast,6 ft 0 in,287,England
1081196,Tejendra Singh,date unknown,0,0,0,0,India
581152,Nisar Ahmed,date unknown,0,0,0,0,Spain
56054,Mohammed Naeem Islam,"December 31, 1986, Gaibandha",Right-hand bat,Right-arm offbreak,0,68,Bangladesh
474519,Vikas Tokas,"October 16, 1986, Delhi",Right-hand bat,Right-arm medium,0,16,India
894203,Ryan MacBeth,date unknown,0,0,0,0,Ireland
917403,Ahmed Shah,date unknown,0,0,0,1,Pakistan
326632,Joseph Anthony Burns,"September 6, 1989, Herston, Brisbane, Queensland",Right-hand bat,"Right-arm medium, Right-arm offbreak",0,55,Australia
694211,Avesh Khan,"December 13, 1996, Indore, Madhya Pradesh",Right-hand bat,Right-arm medium-fast,0,12,India
567645,Joshua Shaw,"January 3, 1996, Wakefield, Yorkshire",Right-hand bat,Right-arm medium-fast,0,3,England
878465,Mehedi Hasan Rana,"January 1, 1997, Chandpur",Left-hand bat,Left-arm fast,5 ft 11 in,1,Bangladesh
51479,Pedro Tyrone Collins,"August 12, 1976, Boscobelle, St Peter, Barbados",Right-hand bat,Left-arm fast-medium,0,29,West Indies
39821,Aizaz Bin Ilyas Cheema,"September 5, 1979, Sargodha, Punjab",Right-hand bat,Right-arm medium-fast,0,85,Pakistan
55419,Gavin Mackie Ewing,"January 21, 1981, Harare",Right-hand bat,Right-arm offbreak,0,13,Zimbabwe
533043,James Matthew Muirhead,"July 30, 1993, Altona, Victoria",Right-hand bat,Legbreak,0,15,Australia
271306,Jaburuthugoda Gamage Arosh Janoda,"September 11, 1987, Colombo",Right-hand bat,Right-arm medium-fast,6 ft 2 in,19,Sri Lanka
781105,MMSMA Bastaki Fahad,"March 7, 1991",Right-hand bat,Right-arm offbreak,0,0,Kuwait
1081243,Piyush Soni,date unknown,0,0,0,0,India
23874,Trevin Callistus Bastiampillai,"October 26, 1985, Sri Lanka",Right-hand bat,Right-arm offbreak,0,7,Canada
297626,William Andrew Thomas Beer,"October 8, 1988, Crawley, Sussex",Right-hand bat,Legbreak,0,99,England
9254,Douglas Robert Brown,"October 29, 1969, Stirling, Scotland",Right-hand bat,Right-arm fast-medium,6 ft 2 in,30,Scotland
925409,Arunothayam Anchayan,"October 1, 1996, Mullaidevu",Right-hand bat,Right-arm fast-medium,0,0,Sri Lanka
56180,Talha Jubair,"December 10, 1985, Faridpur, Dhaka",Right-hand bat,Right-arm medium,0,3,Bangladesh
653037,Harsha Maduranga Rajapaksha,"April 8, 1995, Matara",Left-hand bat,Slow left-arm orthodox,0,11,Sri Lanka
8491,James Henry Kenneth Adams,"September 23, 1980, Winchester, Hampshire",Left-hand bat,Left-arm medium,6 ft 1 in,135,England
588326,Ravi Kumar Rohith,"October 8, 1990, Chennai",Right-hand bat,0,0,0,India
429122,Umaid Asif,"April 30, 1984, Sialkot, Punjab",Right-hand bat,Right-arm medium-fast,0,43,Pakistan
244639,Harry Frederick Gurney,"October 25, 1986, Nottingham",Right-hand bat,Left-arm fast-medium,6 ft 2 in,99,England
307066,Arsalan Qadir,"September 15, 1989, Peshawar, North-West Frontier",Right-hand bat,Right-arm fast-medium,0,1,Canada
824807,Sikander Khan,"May 2, 1995, Vehari, Punjab",Right-hand bat,Right-arm offbreak,0,1,Pakistan
1048839,GV Vignesh,date unknown,Right-hand bat,Slow left-arm orthodox,0,0,India
568456,Sivanantha Krishnan Gobal Krishnan,"January 25, 1993",0,0,0,0,Malaysia
17946,Robin Simon Christopher Martin-Jenkins,"October 28, 1975, Guildford, Surrey",Right-hand bat,Right-arm medium,6 ft 5 in,47,England
1048873,M Vijay Kumar,date unknown,Right-hand bat,0,0,0,India
229954,Mark Daniel Stoneman,"June 26, 1987, Newcastle upon Tyne, Northumberland",Left-hand bat,Right-arm offbreak,0,62,England
781649,Ali Shan,"October 17, 1994, Faisalabad, Punjab",Right-hand bat,Right-arm offbreak,0,9,Pakistan
35357,Yogesh Vijay Takawale,"November 5, 1984, Pune, Maharashtra",Right-hand bat,0,0,32,India
605680,Janneman Nieuwoudt Malan,"April 18, 1996, Neslpruit",Right-hand bat,Legbreak,0,11,South Africa
216811,James Joseph Celestine,"October 13, 1973, Grenada",Right-hand bat,Right-arm slow-medium,0,4,Bermuda
1048741,Uthirasamy Sasidev,"April 29, 1993, Salem, Tamil Nadu",Left-hand bat,Legbreak,0,0,India
530015,William Giles Bosisto,"September 8, 1993",Right-hand bat,Right-arm offbreak,0,4,Australia
233895,Zahoor Ahmed,"February 28, 1987, Quetta, Baluchistan",Right-hand bat,Left-arm medium-fast,0,2,Pakistan
526441,Mark Richard Adair,"March 27, 1996, Holywood, Northern Ireland",Right-hand bat,Right-arm fast,0,7,Ireland
806991,Farhaan Sayanvala,"July 8, 1997, Johannesburg",Right-hand bat,Right-arm offbreak,0,7,South Africa
319744,Xavier Thalaivan Sargunam,"May 15, 1985, Nagar Kowil, Tamil Nadu",Right-hand bat,Right-arm offbreak,0,1,India
351586,Richard George Coughtrie,"September 1, 1988, North Shields, Northumberland",Right-hand bat,0,5 ft 9 in,14,England
326020,Gajendra Singh,"September 10, 1988,  Bikaner, Rajasthan",Right-hand bat,Slow left-arm orthodox,0,15,India
934550,Pu Xianliang,"March 21, 1996, China",Right-hand bat,Right-arm fast-medium,0,0,China
386995,Hassan Ibrahim,"April 21, 1991",Right-hand bat,0,0,0,Maldives
41540,Mustansar Riaz Hussain,"December 22, 1973, Multan, Punjab",Right-hand bat,0,0,1,Pakistan
925709,MW Charith Udara,"January 17, 1997, Galle",Left-hand bat,Slow left-arm orthodox,0,0,Sri Lanka
919493,Christopher Carter,"September 9, 1997, Hong Kong",Right-hand bat,0,0,10,Hong Kong
552760,Mohamed Azzam,"August 31, 1991",Right-hand bat,0,0,0,Maldives
27783,Ajit  Chandila,"December 5, 1983, Faridabad, Haryana",Right-hand bat,Right-arm offbreak,0,28,India
822503,Mohsin Shabbir Rajput,"September 18, 1989, Al Khobar",Right-hand bat,0,0,0,Saudi Arabia
42904,Sohail Ahmed,"November 5, 1985, Lahore, Punjab",Left-hand bat,Slow left-arm orthodox,0,36,Pakistan
467426,Thomas Josephus Heggelman,"January 16, 1987, Schiedam, Netherlands",Right-hand bat,Right-arm medium,0,2,Netherlands
919539,Raag Kapur,"February 22, 1999, India",Right-hand bat,Right-arm medium-fast,0,0,Hong Kong
230555,Shamarh Shaqad Joshua Brooks,"October 1, 1988, St. Michael, Barbados",Right-hand bat,Legbreak,0,16,West Indies
853859,Samarth Bipin Vyas,"November 28, 1995, Rajkot, Saurashtra",Right-hand bat,Legbreak googly,0,3,India
682167,Paramanantham Thuvaragaseelan,"July 25, 1996, Jaffna",Left-hand bat,Right-arm fast-medium,0,0,Sri Lanka
52962,Devon Sheldon Smith,"October 21, 1981, Hermitage, Sauters, St Patrick, Grenada",Left-hand bat,Right-arm offbreak,0,36,West Indies
35565,Manoj Kumar Tiwary,"November 14, 1985, Howrah, Bengal",Right-hand bat,Legbreak googly,0,160,India
542935,Amit Kumar,"November 25, 1989, Una",Right-hand bat,Legbreak googly,0,17,India
4541,Lee Andrew Carseldine,"November 17, 1975, Nambour, Queensland",Left-hand bat,Left-arm medium,1.87 m,26,Australia
596145,Mithuna Acharige Pasindu Madushan,"November 21, 1992, Colombo",Right-hand bat,Right-arm offbreak,0,4,Sri Lanka
450881,Calvin Peter Savage,"January 4, 1993, Durban",Right-hand bat,Right-arm fast,0,11,South Africa
776729,Nasim Surkhrodai,date unknown,Right-hand bat,Right-arm offbreak,0,0,Afghanistan
42655,Shoaib Akhtar,"August 13, 1975, Rawalpindi, Punjab",Right-hand bat,Right-arm fast,0,38,Pakistan
473000,James Charles Wainman,"January 25, 1993, Harrogate, Yorkshire",Right-hand bat,Left-arm medium,0,2,England
319746,Shapoor Zadran,"July 8, 1987, Logar Province, Afghanistan",Left-hand bat,Left-arm fast-medium,0,59,Afghanistan
440780,Keaton Kent Jennings,"June 19, 1992, Johannesburg, Transvaal",Left-hand bat,Right-arm medium-fast,0,34,England
943279,Fahad Tariq Raja,"January 13, 1990, Sharjah",Right-hand bat,Right-arm medium-fast,0,7,United Arab Emirates
46159,Lundi Mbane,"October 10, 1982, Mdantsane",Right-hand bat,Right-arm medium,0,42,South Africa
599402,Matthew Boyce Bacon,"April 13, 1993, Auckland",0,0,0,4,New Zealand
307231,Terryn Sunil Fray,"June 30, 1991, Bermuda",Right-hand bat,0,0,8,Bermuda
424149,Sunil Kumar Jain,"September 16, 1986, Yadgiri, Karnataka",Right-hand bat,Left-arm medium,0,0,India
42681,Sheraz Riaz Butt,"July 8, 1978, Lahore, Punjab",Right-hand bat,Right-arm medium,0,1,Pakistan
432783,Sachin Baby,"December 18, 1988, Thodupuzha, Kerala",Left-hand bat,Right-arm offbreak,0,63,India
310956,Santhebennur Lokesh Akshay,"April 30, 1987, Shimoga, Karnataka",Right-hand bat,Right-arm medium,0,9,India
322818,Ayabulela Gqamane,"August 30, 1989, King William's Town, Cape Province",Right-hand bat,Right-arm fast-medium,0,41,South Africa
562086,Timothy David Rouse,"April 9, 1996, Sheffield, Yorkshire",Right-hand bat,Right-arm offbreak,0,1,England
364302,Edward James Richardson,"July 22, 1990, Louth, Ireland",Right-hand bat,Right-arm medium,0,6,Ireland
25589,Khurram Khan,"June 21, 1971, Multan, Punjab, Pakistan",Left-hand bat,Slow left-arm orthodox,0,21,United Arab Emirates
450142,Grant Michael Thomson,"March 18, 1988, Kempton Park",Right-hand bat,Right-arm medium-fast,0,25,South Africa
1071650,Ekanayake Mudiyanselage Kandegedara Kaushika Ruwantha Ekanayake,"March 9, 1993, Colombo",Left-hand bat,Legbreak,0,4,Sri Lanka
807469,Sammu Nirwantha Thikshila de Silva,"December 16, 1993, Galle",Left-hand bat,Right-arm fast-medium,5 ft 6 in,24,Sri Lanka
56138,MD Sohrawordi Shuvo,"November 21, 1988, Rajshahi",Left-hand bat,Slow left-arm orthodox,0,50,Bangladesh
1063431,Wataru Miyauchi,"September 30, 1998, Japan",Right-hand bat,0,0,0,Japan
683389,Chathura Lakshan,"March 30, 1995, Galle",Right-hand bat,Right-arm offbreak,0,5,Sri Lanka
5104,Theo Paul Doropoulos,"April 25, 1985, Subiaco, Perth, Western Australia",Right-hand bat,Right-arm fast-medium,1.82 m,20,Australia
924519,Ashish Singh,"December 25, 1994, Raiberali, Uttar Pradesh",Right-hand bat,Right-arm medium,0,9,India
585338,Ruhan Pretorius,"March 2, 1991, East London",Right-hand bat,Right-arm fast-medium,0,29,South Africa
41933,Mohammad Zahid,"November 20, 1985, Multan",Right-hand bat,Right-arm fast,0,4,Pakistan
46750,Robin John Peterson,"August 4, 1979, Port Elizabeth, Cape Province",Left-hand bat,Slow left-arm orthodox,0,141,South Africa
236694,Aditya Pradip Dole,"October 9, 1987, Pimpri, Maharashtra",Right-hand bat,Right-arm medium-fast,0,3,India
792493,C Anujan,"September 16, 1996, Batticoloa",Left-hand bat,0,0,0,Sri Lanka
1048733,Velidi Lakshman,"July 6, 1991, Chennai, Tamil Nadu",Right-hand bat,Right-arm medium-fast,0,0,India
315035,Sybrand Abraham Engelbrecht,"September 15, 1988, Johannesburg, Transvaal",Right-hand bat,Right-arm offbreak,0,45,South Africa
24605,Kevin Joseph O'Brien,"March 4, 1984, Dublin, Ireland",Right-hand bat,Right-arm medium-fast,0,181,Ireland
42632,Shabbir Ahmed Khan,"April 21, 1976, Khanewal, Punjab",Right-hand bat,Right-arm fast-medium,0,18,Pakistan
230193,Matthew Scott Wade,"December 26, 1987, Hobart, Tasmania",Left-hand bat,Right-arm medium,1.70 m,100,Australia
776753,Imran Janat,date unknown,Right-hand bat,Right-arm offbreak,0,2,Afghanistan
279554,Ishank Rajiv Jaggi,"January 27, 1989, Bacheli",Right-hand bat,Legbreak googly,0,58,India
